timestamp, uid, type, description, duration
1678384516059, e60e0e7884fd46d3afa6e1c8c0eb1acd, move to position for works on asna2392-3-04.139, 3151
1678384519212, 7098111ae7f1440f9d5d97a52e783f8d, move to position for works on asna2392-3-04.136, 3130
1678384522345, e431e2dc0f174c06912c13e48ca0de57, move to position for works on asna2392-3-04.140, 3084
1678384525432, 52a5272fc48a454887104b362c22321b, move to position for works on asna2392-3-04.135, 3130
1678384528565, 6460717122f341c4aaf9c4b80a1c7492, move to position for works on asna2392-3-04.141, 3109
1678384531676, d6124bb56f7f47e2820a7c512a6b68ba, move from position in web works of rail y+254 to arm move station position, 14676
1678384546354, 284f454a4e8940df9a26c6ce37539b8c, move to station position for web works of rail y-254, 66790
1678384613146, ceeb983eb36f4e8f9220b639008f2d27, move to the approach position for web works of rail y-254, 15155
1678384628303, efa25e1370784ccfabc9cf54d54ec963, move to position for works on asna2392-3-04.166, 3102
1678384631407, d2a64e4c87c8427f92edd3ab9158d650, move to position for works on asna2392-3-04.165, 3114
1678384634523, 692b973f68cc4ee98dfc4af4fdff3d75, move to position for works on asna2392-3-04.164, 3156
1678384637681, b2d7649c978b4a8cba0d9d2646899724, move to position for works on asna2392-3-04.162, 3130
1678384640814, 710cff1a81884137a3ba3d9a47d08054, move to position for works on asna2392-3-04.163, 3115
1678384643932, 4902351d16424b5ba6959fb8500ecb57, move to position for works on asna2392-3-04.161, 3113
1678384647047, f4ae8c6a021349e5b550db8a44d5830f, move to position for works on asna2392-3-04.160, 3096
1678384650145, 2c378f952d3844aea787cb48954301a8, move to position for works on asna2392-3-04.159, 3123
1678384653271, 23edf365a44f4f3dafc111d7e6df0390, move to position for works on en6115v3-4.156, 3101
1678384656374, 200c3f597cf340a2a84356b2c81fe9d6, move to position for works on en6115v3-4.155, 3119
1678384659495, d0ad3dbe81a6418daca5e2b9d7216986, move to position for works on asna2392-3-04.158, 3094
1678384662591, c25d63222e4c4dfa9f2b25643ab9e53d, move to position for works on asna2392-3-04.154, 3104
1678384665697, 5b0d10a54f664f06a7c20585b7f05622, move to position for works on asna2392-3-04.153, 3121
1678384668820, 7e0b2f9c41e44485b9e5d82bb4d7cbf5, move to position for works on asna2392-3-04.155, 3110
1678384671932, 7b6a045bd3794957b600177dcc8f49ed, move to position for works on asna2392-3-04.152, 3133
1678384675067, e44b9ee5b578453eaaed40cafee46c67, move to position for works on asna2392-3-04.156, 3110
1678384678180, b479cc5ccdc84941ac18766d6a33c0c8, move to position for works on asna2392-3-04.151, 3130
1678384681312, 5790dcd062a0468a9cdb8fba208d06be, move to position for works on asna2392-3-04.157, 3097
1678384684411, b7167f51632c4de080294dae714c711d, move from position in web works of rail y-254 to arm move station position, 17347
1678384701760, d2ddd0b81297443cacdc55276a869382, move to station position for web works of rail y-1292, 84380
1678384786143, 00414dd704594eb890f38ee1a212a7f3, move to the approach position for web works of rail y-1292, 15146
1678384801291, 2a2522a91535407aabac10f160a46ed4, move to position for works on asna2392-3-04.110, 4158
1678384805452, 69badfa7e0a74ed08d07fe505c4c78b7, move to position for works on asna2392-3-04.109, 3105
1678384808559, 0e6c5f35980e4036b132a993b0dd30a4, move to position for works on asna2392-3-04.108, 3095
1678384811656, 69cf118164b64d14bc29abd74e9e5f34, move to position for works on asna2392-3-04.107, 3110
1678384814768, b7915b5c2e894c61a2e84adc7bfeae34, move to position for works on asna2392-3-04.106, 3106
1678384817878, 27939e3ac3b544b4b4951ac5bdf20e2c, move to position for works on asna2392-3-04.105, 3316
1678384821197, 5a5f43b9fd7343b9937fce2df451c39c, move to position for works on asna2392-3-04.104, 3091
1678384824290, f8634fb59ef2445d8a4284b7c6da616c, move to position for works on asna2392-3-04.103, 3113
1678384827405, 97cebc74747c44819f3a31db9e3f71cd, move to position for works on asna2392-3-04.102, 3114
1678384830522, 8b7428aa97954fc2b9cdc99a6ac31cfc, move to position for works on asna2392-3-04.101, 3153
1678384833677, a5edce18a09d4e44985d774a833e5f56, move to position for works on asna2392-3-04.100, 3107
1678384836786, 83f62ff85db04de08123d65d099314fa, move to position for works on asna2392-3-04.99, 3094
1678384839882, 08fa4998be204475b5dc29cbcf71bf60, move to position for works on en6115v3-4.96, 3118
1678384843004, f1cdf69c966e4d87afd359593ef56207, move to position for works on en6115v3-4.95, 3122
1678384846128, 6110610c493748d18a9b814a15c193bb, move to position for works on asna2392-3-04.98, 3110
1678384849240, 19796468282a4822b8a9b692248a4e05, move to position for works on asna2392-3-04.97, 3121
1678384852363, 847b29bd24734539885c7ffcb44df75e, move to position for works on asna2392-3-04.96, 3106
1678384855472, e945b187857543808aaffd677bfde731, move to position for works on asna2392-3-04.95, 3107
1678384858581, b470e734ea1544f6905185ae9d8cd5b1, move to position for works on asna2392-3-04.94, 3121
1678384861704, b25586287cda462f978e3a26c1cb577d, move to position for works on asna2392-3-04.93, 3113
1678384864820, d9a5afe1ff0141aebab8773d7ecbfd45, move to position for works on asna2392-3-04.92, 3289
1678384868111, ffb3ee9c3275484592a332889ee78a77, move to position for works on asna2392-3-04.91, 3118
1678384871231, 0661ecc3e0a948499beaadb7703abdae, move to position for works on asna2392-3-04.90, 3106
1678384874339, 9241dd51f9664834ab47819fc58fc1e4, move to position for works on asna2392-3-04.89, 3111
1678384877453, d517c30786924a27805974c86b4ffcba, move to position for works on asna2392-3-04.88, 3098
1678384880554, 1a6887706e1c49c5aa778491a1797084, move to position for works on asna2392-3-04.87, 3105
1678384883661, 6362516c0720470d954f766b0f69f7ef, move from position in web works of rail y-1292 to arm move station position, 18373
1678384902036, 9bd1c8cd7c574199aa5b8c263ba86fef, move to load/unload tool position, 3727
1678384905765, 02b741eea0b44f3a97f035e13604c827, unload web C drilling effector, 1539
1678384907306, cff1093e64ef43f8bce8a570918eb836, move to home position, 3728
1678959624239, 14a37fa5ce774e79b76e1a3cc7c7c35f, MOVE.STATION.TOOL, move to load/unload tool position, 4868
1678959629110, 9b729ed4787e4f9186ff34b9b590a6e2, LOAD.EFFECTOR, load flange C drilling effector, 1672
1678959630785, a57c31c7d0f1476aaac56b782ae474f0, MOVE.STATION.WORK, move to station position for flange rear right works of rail y-254, 14201
1678959644989, 8342d517884f433899f2ea7c52adbb1f, MOVE.TCP.APPROACH, move to the approach position for flange rear right works of rail y-254, 17541
1678959662534, 75b4ab2e569b4b7c83a5cecb38815dc6, MOVE.TCP.WORK, move to position for works on asna2392-3-03.18, 5247
1678959667785, cd84789991a5402b8792846d7afaee8a, MOVE.TCP.WORK, move to position for works on asna2392-3-03.19, 4192
1678959671980, 90e7f5c9842d490e8bd48255e03f2915, MOVE.TCP.WORK, move to position for works on asna2392-3-03.20, 4173
1678959676156, c9d7c62168f74bd5b2971a90c81e035a, MOVE.TCP.CLEARANCE, move from position in flange rear right works of rail y-254 to arm move station position, 19581
1678959695740, ad9ca006dc984df7afc71ec021c57cd7, MOVE.STATION.WORK, move to station position for flange rear left works of rail y-254, 7929
1678959703673, 516ed4f8fb6b43e4b625d177826f8715, MOVE.TCP.APPROACH, move to the approach position for flange rear left works of rail y-254, 17354
1678959721031, f8eebf4ec7334190986fd7ed2a721bd6, MOVE.TCP.WORK, move to position for works on asna2392-3-03.15, 5226
1678959726261, 7ef5ffe22c764ae0b51aa43e478f7065, MOVE.TCP.WORK, move to position for works on asna2392-3-03.16, 4182
1678959730447, 1d9c8871c08e492aba6f0aa6a4346200, MOVE.TCP.WORK, move to position for works on asna2392-3-03.17, 4202
1678959734653, 68ac957d32b04ad3ba64a30c7c8a6eec, MOVE.TCP.CLEARANCE, move from position in flange rear left works of rail y-254 to arm move station position, 19564
1678959754221, b0a530cdfd9e4c7baf0334343de8bfbe, MOVE.STATION.WORK, move to station position for flange front right works of rail y-254, 4774
1678959758998, 8a6e4c0753634896ba912e74ee03b75e, MOVE.TCP.APPROACH, move to the approach position for flange front right works of rail y-254, 22614
1678959781617, 8fdb08f4091f47fcb70ec9380b2de1a5, MOVE.TCP.WORK, move to position for works on asna2392-3-03.33, 5209
1678959786829, 4528625eabd3473a979c8b12fafee68a, MOVE.TCP.WORK, move to position for works on asna2392-3-03.34, 3150
1678959789982, 806592dfb27d459ea7885867e3a2727b, MOVE.TCP.CLEARANCE, move from position in flange front right works of rail y-254 to arm move station position, 24809
1678959814794, 41000fa71f0d4c94a3bce9b767bbe40d, MOVE.STATION.WORK, move to station position for flange front left works of rail y-254, 6863
1678959821660, e0c0cd20333f4b5697fa05e26e521079, MOVE.TCP.APPROACH, move to the approach position for flange front left works of rail y-254, 24830
1678959846493, e239f4794c4347e1a9ac37981ad747d2, MOVE.TCP.WORK, move to position for works on asna2392-3-03.38, 5202
1678959851696, 169504182ef44d078a99ae517059567a, MOVE.TCP.WORK, move to position for works on asna2392-3-03.37, 4150
1678959855850, 8e7fd8bb5cc8486f8e157e00b1e8d1b9, MOVE.TCP.CLEARANCE, move from position in flange front left works of rail y-254 to arm move station position, 27011
1678959882865, 331cf5e46e664681bbb76d604b5e5807, MOVE.STATION.WORK, move to station position for flange rear right works of rail y-763, 21558
1678959904427, 2000e4f6a0ce4078a3a9e25bfc6a6b85, MOVE.TCP.APPROACH, move to the approach position for flange rear right works of rail y-763, 17360
1678959921791, db77e8cb48434f60b24de1a9600f9e91, MOVE.TCP.WORK, move to position for works on asna2392-3-04.217, 3119
1678959924913, 7a5b4bfb21134eb393f38da34996ccc5, MOVE.TCP.WORK, move to position for works on asna2392-3-04.218, 4182
1678959929098, 10dc2373302c47aba9eb21a72a9f0786, MOVE.TCP.WORK, move to position for works on asna2392-3-04.219, 3109
1678959932210, 61fb3623de4c450d80790105dcfe65cb, MOVE.TCP.WORK, move to position for works on asna2392-3-04.220, 3149
1678959935362, 7ee8e71b93444bb7a2c5ffd4929ae951, MOVE.TCP.WORK, move to position for works on asna2392-3-04.221, 4173
1678959939538, 7be80b1b52f7475ebcf3363d9af1ebd1, MOVE.TCP.CLEARANCE, move from position in flange rear right works of rail y-763 to arm move station position, 19567
1678959959106, 1c290d97cc9945bc87be495ea9479111, MOVE.STATION.WORK, move to station position for flange rear left works of rail y-763, 7923
1678959967031, 2b54075d0b1747708e24d824d8fc33f7, MOVE.TCP.APPROACH, move to the approach position for flange rear left works of rail y-763, 17367
1678959984401, c4246f9dabe44041ae44034e35f81b9e, MOVE.TCP.WORK, move to position for works on asna2392-3-04.185, 4170
1678959988573, a93741fa6ae64519b5727e413ab47ccc, MOVE.TCP.WORK, move to position for works on asna2392-3-04.213, 4185
1678959992761, d614b99885884316907797aecd9a658c, MOVE.TCP.WORK, move to position for works on asna2392-3-04.214, 3128
1678959995892, c4a312b2cbeb4367b1a79d1601704127, MOVE.TCP.WORK, move to position for works on asna2392-3-04.215, 3153
1678959999049, ab295af076c44a6496a5ef46feaca353, MOVE.TCP.WORK, move to position for works on asna2392-3-04.216, 4191
1678960003243, ac8764272118431f8c0a65fbf892f45b, MOVE.TCP.CLEARANCE, move from position in flange rear left works of rail y-763 to arm move station position, 19610
1678960022856, 774c26145a554c858eebf18c929d1ce0, MOVE.STATION.WORK, move to station position for flange front right works of rail y-763, 4776
1678960027635, 3f3b3595ee5a4c29a3ffbec3d6d6b558, MOVE.TCP.APPROACH, move to the approach position for flange front right works of rail y-763, 22589
1678960050227, 7d6f0e72e4e34a769997d35fff1f2f4d, MOVE.TCP.WORK, move to position for works on asna2392-3-04.222, 3121
1678960053351, 188b51b6ded844c08b686a8c5a70497b, MOVE.TCP.WORK, move to position for works on asna2392-3-04.223, 3129
1678960056483, d08c731815b84ecaac41403acadfe486, MOVE.TCP.WORK, move to position for works on asna2392-3-04.224, 3149
1678960059634, 5a5dab85753b47979593917a82d88a39, MOVE.TCP.WORK, move to position for works on asna2392-3-04.225, 3123
1678960062759, 0774c75e7c1e4e83a5b86a01443608bd, MOVE.TCP.WORK, move to position for works on asna2392-3-05.249, 3120
1678960065883, e694f9fbae0248d4a0b6ed792158cc2c, MOVE.TCP.WORK, move to position for works on asna2392-3-05.250, 3128
1678960069014, 22f5be221ddc463aa20ccbfd746ad16d, MOVE.TCP.CLEARANCE, move from position in flange front right works of rail y-763 to arm move station position, 24846
1678960093862, 137e05d9665e4a55bc1bd7a4080ea29b, MOVE.STATION.WORK, move to station position for flange front left works of rail y-763, 6862
1678960100727, 36570240899d485f8bfa5678f3860dfd, MOVE.TCP.APPROACH, move to the approach position for flange front left works of rail y-763, 24827
1678960125557, 00cb54a7dcbd41e998c236b50dbc48f9, MOVE.TCP.WORK, move to position for works on asna2392-3-04.229, 4161
1678960129721, b5ba0f3725424172a3f369833f1ec02f, MOVE.TCP.WORK, move to position for works on asna2392-3-04.228, 3128
1678960132852, 8f7cb8adaf0b4203802fc4857a3d40af, MOVE.TCP.WORK, move to position for works on asna2392-3-04.227, 3128
1678960135983, bcd76dfdc4cb43649e9e712d05ab8ff7, MOVE.TCP.WORK, move to position for works on asna2392-3-04.226, 3133
1678960139118, f511a4b7cf6e46bf8ddd8333b4f4eb72, MOVE.TCP.WORK, move to position for works on asna2392-3-05.246, 3130
1678960142250, 0af948c076c64e26a62d51c9791a0342, MOVE.TCP.WORK, move to position for works on asna2392-3-05.245, 3108
1678960145360, 280778933a8749b98ec6d17f2a2c4c22, MOVE.TCP.CLEARANCE, move from position in flange front left works of rail y-763 to arm move station position, 26994
1678960172356, 04fba2b0d8cf489daabe8719fa236ede, MOVE.STATION.WORK, move to station position for flange rear right works of rail y-1292, 21538
1678960193897, 7d444668bb0d4b43bcd6323cf0086ab7, MOVE.TCP.APPROACH, move to the approach position for flange rear right works of rail y-1292, 17326
1678960211225, a6a9ce0a188b428ca57197777506b6b8, MOVE.TCP.WORK, move to position for works on asna2392-3-04.179, 4188
1678960215415, 78451b65f52c46ffbeadff259717970f, MOVE.TCP.WORK, move to position for works on asna2392-3-04.177, 3121
1678960218538, 0e8696f860204f598a34420d45b09f2f, MOVE.TCP.WORK, move to position for works on asna2392-3-04.176, 3148
1678960221690, ab50d3d82f7c4e1481f92cd54b5375fb, MOVE.TCP.WORK, move to position for works on asna2392-3-04.178, 3119
1678960224812, 500547f02a5b4077acfaaa8c08b67691, MOVE.TCP.WORK, move to position for works on asna2392-3-04.175, 3117
1678960227932, a20f6924c3314e9db1112a77557f0275, MOVE.TCP.CLEARANCE, move from position in flange rear right works of rail y-1292 to arm move station position, 19548
1678960247483, 2066e5ccf25e4efea2eb2b7c77b85fa1, MOVE.STATION.WORK, move to station position for flange rear left works of rail y-1292, 7912
1678960255398, 12f9f7a07a0b4b32b0a83155b00b7aed, MOVE.TCP.APPROACH, move to the approach position for flange rear left works of rail y-1292, 17340
1678960272742, 574f520c388e4b8295b69025a1279495, MOVE.TCP.WORK, move to position for works on asna2392-3-04.184, 4182
1678960276927, f972659279f3487d9c2fcd98791e229b, MOVE.TCP.WORK, move to position for works on asna2392-3-04.183, 3127
1678960280058, 186d154ea0824f2c8bc3fd80f83c8547, MOVE.TCP.WORK, move to position for works on asna2392-3-04.182, 3109
1678960283169, 1d32129568b542f5b50223d2b3d6c63f, MOVE.TCP.WORK, move to position for works on asna2392-3-04.181, 3135
1678960286307, 461e9447924b49088ef35dacda18966a, MOVE.TCP.WORK, move to position for works on asna2392-3-04.180, 3109
1678960289419, 30f6422607bb4c0da77b1c4ce0895324, MOVE.TCP.CLEARANCE, move from position in flange rear left works of rail y-1292 to arm move station position, 19585
1678960309006, cf4d02e91b3e4bdcaad3b52f22b60308, MOVE.STATION.WORK, move to station position for flange front right works of rail y-1292, 4784
1678960313793, 93b40a3fd0be42c680cff200b3b3ba99, MOVE.TCP.APPROACH, move to the approach position for flange front right works of rail y-1292, 22583
1678960336379, 9d2e47dc14bf48e3bb035a6fdaeb4632, MOVE.TCP.WORK, move to position for works on asna2392-3-04.171, 3143
1678960339524, cdc949d7ae63484aaad570f6a2d07ce4, MOVE.TCP.WORK, move to position for works on asna2392-3-04.172, 3125
1678960342652, c99b2c0456fd4545829d8c8f227f9eb1, MOVE.TCP.WORK, move to position for works on asna2392-3-04.173, 3118
1678960345773, b8373e658a444f658861d43d9e7bb0fd, MOVE.TCP.WORK, move to position for works on asna2392-3-04.174, 3131
1678960348907, 855680fbbfb34a6aa44da2aa5b98fcd8, MOVE.TCP.WORK, move to position for works on asna2392-3-05.241, 3117
1678960352027, bd7334dd9198466586e4506bd994e930, MOVE.TCP.WORK, move to position for works on asna2392-3-05.242, 3127
1678960355157, ff03e69cee984cc69ca6d6367a0fd0a2, MOVE.TCP.WORK, move to position for works on asna2392-3-07.171, 4174
1678960359333, e2d4af5f28704ca1938e63ba14552a61, MOVE.TCP.WORK, move to position for works on asna2392-3-07.172, 3130
1678960362466, 3789294d80cc43fcabd49633fecf1e29, MOVE.TCP.CLEARANCE, move from position in flange front right works of rail y-1292 to arm move station position, 25858
1678960388326, 3b75ae3a30b64000a8ee1bae7dfd9399, MOVE.STATION.WORK, move to station position for flange front left works of rail y-1292, 6859
1678960395187, 1752085b291d435384098b866961dbdf, MOVE.TCP.APPROACH, move to the approach position for flange front left works of rail y-1292, 24816
1678960420004, 29e7ed1e66094f0c9571c22265c19901, MOVE.TCP.WORK, move to position for works on asna2392-3-04.167, 4166
1678960424173, adbfae8a09d6400283222e37334cd56a, MOVE.TCP.WORK, move to position for works on asna2392-3-04.168, 3116
1678960427291, ebbb1303bded46a3a990de1f71e2caf1, MOVE.TCP.WORK, move to position for works on asna2392-3-04.169, 3143
1678960430437, f3f1e308d04149258989c609fdfb05d9, MOVE.TCP.WORK, move to position for works on asna2392-3-04.170, 3113
1678960433552, 00212fedca65432da085d46252946d66, MOVE.TCP.WORK, move to position for works on asna2392-3-05.239, 3108
1678960436663, ac0f3a03bd5443199fd4e9e8b75482f6, MOVE.TCP.WORK, move to position for works on asna2392-3-05.240, 3141
1678960439807, c17a07ae4a62437795a81f6a76fa98a8, MOVE.TCP.WORK, move to position for works on asna2392-3-07.169, 4162
1678960443972, fc2fe57693ee42588d30513257220175, MOVE.TCP.WORK, move to position for works on asna2392-3-07.170, 3124
1678960447099, 6c6cb01b2108406bb74147c85554c920, MOVE.TCP.CLEARANCE, move from position in flange front left works of rail y-1292 to arm move station position, 28066
1678960475167, ca72c2c4d0884d30b9509da158704ba8, MOVE.STATION.TOOL, move to load/unload tool position, 3723
1678960478893, 94cd7d39ac664a5caa30eb40b46f1496, UNLOAD.EFFECTOR, unload flange C drilling effector, 1535
1678960480430, bd0c335a87f64efeb76a9e438cc136c1, MOVE.STATION.HOME, move to home position, 4771
1678960485665, 4f8c63594cb94131aeed73649d00111d, MOVE.STATION.TOOL, move to load/unload tool position, 4789
1678960490457, f72ed9ad69464e22b6f5518e636753a0, LOAD.EFFECTOR, load flange C drilling effector, 1551
1678960492013, 3ec8d2de946448c9be17d4841c2d9429, MOVE.STATION.WORK, move to station position for flange rear right works of rail y-254, 14185
1678960506201, 8d5f6250d03b4ce3babd9fae31723480, MOVE.TCP.APPROACH, move to the approach position for flange rear right works of rail y-254, 17328
1678960523531, 15009a6f4b8b4f259fb44093de586bd2, MOVE.TCP.WORK, move to position for works on asna2392-3-03.18, 5191
1678960528725, 47cd6e9dc67c4b9ca534eaf7bdfc35a3, MOVE.TCP.WORK, move to position for works on asna2392-3-03.19, 4179
1678960532905, a9df85ca5976486487ad885e8fe77e97, MOVE.TCP.WORK, move to position for works on asna2392-3-03.20, 4179
1678960537086, 6798d6f4743549a7bfa24fb9915faaa8, MOVE.TCP.CLEARANCE, move from position in flange rear right works of rail y-254 to arm move station position, 19590
1678960556679, b6b4586867524e33b8ec0d5fe10a4316, MOVE.STATION.WORK, move to station position for flange rear left works of rail y-254, 7908
1678960564588, 1881ab598dd4477685f34c04ed806597, MOVE.TCP.APPROACH, move to the approach position for flange rear left works of rail y-254, 17312
1678960581903, 66ada018ac7d478fabc9ef90eadc8e35, MOVE.TCP.WORK, move to position for works on asna2392-3-03.15, 5191
1678960587096, 03c5188d87c84059bc2e1b4e48511ca6, MOVE.TCP.WORK, move to position for works on asna2392-3-03.16, 4155
1678960591254, eac920870707420ba38ba0c35a97e632, MOVE.TCP.WORK, move to position for works on asna2392-3-03.17, 4185
1678960595442, f0e0d646bf144b1199a2d5ddd1a31032, MOVE.TCP.CLEARANCE, move from position in flange rear left works of rail y-254 to arm move station position, 19601
1678960615045, bb887d57501846838a3a741412b71f71, MOVE.STATION.WORK, move to station position for flange front right works of rail y-254, 4793
1678960619841, 991a0a686d4b43b2b3885914569775b0, MOVE.TCP.APPROACH, move to the approach position for flange front right works of rail y-254, 22593
1678960642437, b560d15edeb34219a1787f1e38bd744a, MOVE.TCP.WORK, move to position for works on asna2392-3-03.33, 5216
1678960647654, 078f4276a97e4cee8766ce63039b7dec, MOVE.TCP.WORK, move to position for works on asna2392-3-03.34, 4149
1678960651805, 764c1378cddf4785b43e69c43a9792f6, MOVE.TCP.CLEARANCE, move from position in flange front right works of rail y-254 to arm move station position, 24790
1678960676598, d65a7b97b5a649a08e7ac03a1aa93214, MOVE.STATION.WORK, move to station position for flange front left works of rail y-254, 6858
1678960683459, 5483d0fe9d0541a4914111028088bc98, MOVE.TCP.APPROACH, move to the approach position for flange front left works of rail y-254, 24806
1678960708267, 10b07e3bf8be4efb84342912de7096f9, MOVE.TCP.WORK, move to position for works on asna2392-3-03.38, 5185
1678960713455, 873a6abe43ad4c168f63c59246d44f8b, MOVE.TCP.WORK, move to position for works on asna2392-3-03.37, 3116
1678960716574, 9af1cf7cd700435ebe6f440f56c26393, MOVE.TCP.CLEARANCE, move from position in flange front left works of rail y-254 to arm move station position, 27033
1678960743610, 6410ef5f0eb54092ab01d865d51fd7be, MOVE.STATION.WORK, move to station position for flange rear right works of rail y-763, 21536
1678960765148, c8d7b4ddc22740e1ab3c356f608d9545, MOVE.TCP.APPROACH, move to the approach position for flange rear right works of rail y-763, 17359
1678960782510, 1603074117dd48ad9104af4b0629b7ba, MOVE.TCP.WORK, move to position for works on asna2392-3-04.217, 3143
1678960785656, e5bf7bda37cb42cbb73ba1298e7ea40d, MOVE.TCP.WORK, move to position for works on asna2392-3-04.218, 4174
1678960789833, 8df0a0e734504eeb9917f76fcf0c36cd, MOVE.TCP.WORK, move to position for works on asna2392-3-04.219, 3104
1678960792940, 6a2511b7afd04667a598c1cdbebdbfab, MOVE.TCP.WORK, move to position for works on asna2392-3-04.220, 3113
1678960796055, e1eaeb46b3a947e88bebcb0de4912871, MOVE.TCP.WORK, move to position for works on asna2392-3-04.221, 4158
1678960800215, e95e19deffe54569b183f43a91f0d20d, MOVE.TCP.CLEARANCE, move from position in flange rear right works of rail y-763 to arm move station position, 19544
1678960819762, c934ff6c8a52440c869c0ba40ed1e1d2, MOVE.STATION.WORK, move to station position for flange rear left works of rail y-763, 7941
1678960827706, 29dfd1a2471e497ba560f2940470249d, MOVE.TCP.APPROACH, move to the approach position for flange rear left works of rail y-763, 17352
1678960845060, 2c47a07dc8934625a7618e4086eca76d, MOVE.TCP.WORK, move to position for works on asna2392-3-04.185, 4184
1678960849247, d1f2117b50ed4d63a54c4ad4b834e826, MOVE.TCP.WORK, move to position for works on asna2392-3-04.213, 4175
1678960853425, c3bd352594a5444c820ca813f1f66d61, MOVE.TCP.WORK, move to position for works on asna2392-3-04.214, 3115
